trial,id,prompt,category,difficulty,expected_tool,expected_args,model_output,parsed_tool,parsed_args,tool_correct,args_correct,format_valid,false_positive,latency_ms,error
8,n076,"text Marco exactly this: 'don't forget the tickets, they're in the drawer'",multi_arg,hard,send_message,"{""recipient"": ""Marco"", ""message"": ""don't forget the tickets, they're in the drawer""}","{""name"": ""send_message"", ""arguments"": {""recipient"": ""Marco"", ""message"": ""don't forget the tickets, they're in the drawer""}}",send_message,"{""recipient"": ""Marco"", ""message"": ""don't forget the tickets, they're in the drawer""}",True,True,True,False,6164.0,
1,n077,I was going to message Liam but actually send this to Noah instead: the venue changed to the downtown location,multi_arg,hard,send_message,"{""recipient"": ""Noah"", ""message"": ""the venue changed to the downtown location""}","{""name"": ""send_message"", ""arguments"": {""recipient"": ""Noah"", ""message"": ""the venue changed to the downtown location""}}",send_message,"{""recipient"": ""Noah"", ""message"": ""the venue changed to the downtown location""}",True,True,True,False,7842.5,
2,n077,I was going to message Liam but actually send this to Noah instead: the venue changed to the downtown location,multi_arg,hard,send_message,"{""recipient"": ""Noah"", ""message"": ""the venue changed to the downtown location""}","{""name"": ""send_message"", ""arguments"": {""recipient"": ""Noah"", ""message"": ""the venue changed to the downtown location""}}",send_message,"{""recipient"": ""Noah"", ""message"": ""the venue changed to the downtown location""}",True,True,True,False,10383.5,
3,n077,I was going to message Liam but actually send this to Noah instead: the venue changed to the downtown location,multi_arg,hard,send_message,"{""recipient"": ""Noah"", ""message"": ""the venue changed to the downtown location""}","{""name"": ""send_message"", ""arguments"": {""recipient"": ""Noah"", ""message"": ""the venue changed to the downtown location""}}",send_message,"{""recipient"": ""Noah"", ""message"": ""the venue changed to the downtown location""}",True,True,True,False,7605.2,
4,n077,I was going to message Liam but actually send this to Noah instead: the venue changed to the downtown location,multi_arg,hard,send_message,"{""recipient"": ""Noah"", ""message"": ""the venue changed to the downtown location""}","{""name"": ""send_message"", ""arguments"": {""recipient"": ""Noah"", ""message"": ""the venue changed to the downtown location""}}",send_message,"{""recipient"": ""Noah"", ""message"": ""the venue changed to the downtown location""}",True,True,True,False,8123.9,
5,n077,I was going to message Liam but actually send this to Noah instead: the venue changed to the downtown location,multi_arg,hard,send_message,"{""recipient"": ""Noah"", ""message"": ""the venue changed to the downtown location""}","{""name"": ""send_message"", ""arguments"": {""recipient"": ""Noah"", ""message"": ""the venue changed to downtown...""}}",send_message,"{""recipient"": ""Noah"", ""message"": ""the venue changed to downtown...""}",True,False,True,False,8026.3,
6,n077,I was going to message Liam but actually send this to Noah instead: the venue changed to the downtown location,multi_arg,hard,send_message,"{""recipient"": ""Noah"", ""message"": ""the venue changed to the downtown location""}","{""name"": ""send_message"", ""arguments"": {""recipient"": ""Noah"", ""message"": ""the venue changed to downtown""}}",send_message,"{""recipient"": ""Noah"", ""message"": ""the venue changed to downtown""}",True,False,True,False,7065.9,
7,n077,I was going to message Liam but actually send this to Noah instead: the venue changed to the downtown location,multi_arg,hard,send_message,"{""recipient"": ""Noah"", ""message"": ""the venue changed to the downtown location""}","{""name"": ""send_message"", ""arguments"": {""recipient"": ""Noah"", ""message"": ""the venue changed to the downtown location""}}",send_message,"{""recipient"": ""Noah"", ""message"": ""the venue changed to the downtown location""}",True,True,True,False,8516.6,
8,n077,I was going to message Liam but actually send this to Noah instead: the venue changed to the downtown location,multi_arg,hard,send_message,"{""recipient"": ""Noah"", ""message"": ""the venue changed to the downtown location""}","{""name"": ""send_message"", ""arguments"": {""recipient"": ""Noah"", ""message"": ""the venue changed to the downtown location""}}",send_message,"{""recipient"": ""Noah"", ""message"": ""the venue changed to the downtown location""}",True,True,True,False,7337.6,
1,n078,message my brother-in-law Karim and say 'congrats on the new job!!',multi_arg,hard,send_message,"{""recipient"": ""Karim"", ""message"": ""congrats on the new job!!""}","{""name"": ""send_message"", ""arguments"": {""recipient"": ""Karim"", ""message"": ""congrats on the new job!!""}}",send_message,"{""recipient"": ""Karim"", ""message"": ""congrats on the new job!!""}",True,True,True,False,6336.2,
2,n078,message my brother-in-law Karim and say 'congrats on the new job!!',multi_arg,hard,send_message,"{""recipient"": ""Karim"", ""message"": ""congrats on the new job!!""}","{""name"": ""send_message"", ""arguments"": {""recipient"": ""Karim"", ""message"": ""congrats on the new job!!""}}",send_message,"{""recipient"": ""Karim"", ""message"": ""congrats on the new job!!""}",True,True,True,False,6221.5,
3,n078,message my brother-in-law Karim and say 'congrats on the new job!!',multi_arg,hard,send_message,"{""recipient"": ""Karim"", ""message"": ""congrats on the new job!!""}","{""name"": ""send_message"", ""arguments"": {""recipient"": ""Karim"", ""message"": ""congrats on the new job!!""}}",send_message,"{""recipient"": ""Karim"", ""message"": ""congrats on the new job!!""}",True,True,True,False,6031.9,
4,n078,message my brother-in-law Karim and say 'congrats on the new job!!',multi_arg,hard,send_message,"{""recipient"": ""Karim"", ""message"": ""congrats on the new job!!""}","{""name"": ""send_message"", ""arguments"": {""recipient"": ""Karim"", ""message"": ""congrats on the new job!!""}}",send_message,"{""recipient"": ""Karim"", ""message"": ""congrats on the new job!!""}",True,True,True,False,6250.2,
5,n078,message my brother-in-law Karim and say 'congrats on the new job!!',multi_arg,hard,send_message,"{""recipient"": ""Karim"", ""message"": ""congrats on the new job!!""}","{""name"": ""send_message"", ""arguments"": {""recipient"": ""Karim"", ""message"": ""congrats on the new job!!""}}",send_message,"{""recipient"": ""Karim"", ""message"": ""congrats on the new job!!""}",True,True,True,False,5879.2,
6,n078,message my brother-in-law Karim and say 'congrats on the new job!!',multi_arg,hard,send_message,"{""recipient"": ""Karim"", ""message"": ""congrats on the new job!!""}","{""name"": ""send_message"", ""arguments"": {""recipient"": ""Karim"", ""message"": ""congrats on the new job!!""}}",send_message,"{""recipient"": ""Karim"", ""message"": ""congrats on the new job!!""}",True,True,True,False,6321.8,
7,n078,message my brother-in-law Karim and say 'congrats on the new job!!',multi_arg,hard,send_message,"{""recipient"": ""Karim"", ""message"": ""congrats on the new job!!""}","{""name"": ""send_message"", ""arguments"": {""recipient"": ""Karim"", ""message"": ""congrats on the new job!!""}}",send_message,"{""recipient"": ""Karim"", ""message"": ""congrats on the new job!!""}",True,True,True,False,6056.5,
8,n078,message my brother-in-law Karim and say 'congrats on the new job!!',multi_arg,hard,send_message,"{""recipient"": ""Karim"", ""message"": ""congrats on the new job!!""}","{""name"": ""send_message"", ""arguments"": {""recipient"": ""Karim"", ""message"": ""congrats on the new job!!""}}",send_message,"{""recipient"": ""Karim"", ""message"": ""congrats on the new job!!""}",True,True,True,False,6040.9,
1,n079,send Priyanka a message that just says ok,multi_arg,hard,send_message,"{""recipient"": ""Priyanka"", ""message"": ""ok""}","{""name"": ""send_message"", ""arguments"": {""recipient"": ""Priyanka"", ""message"": ""ok""}}",send_message,"{""recipient"": ""Priyanka"", ""message"": ""ok""}",True,True,True,False,6296.3,
2,n079,send Priyanka a message that just says ok,multi_arg,hard,send_message,"{""recipient"": ""Priyanka"", ""message"": ""ok""}","{""name"": ""send_message"", ""arguments"": {""recipient"": ""Priyanka"", ""message"": ""ok""}}",send_message,"{""recipient"": ""Priyanka"", ""message"": ""ok""}",True,True,True,False,6028.2,
3,n079,send Priyanka a message that just says ok,multi_arg,hard,send_message,"{""recipient"": ""Priyanka"", ""message"": ""ok""}","{""name"": ""send_message"", ""arguments"": {""recipient"": ""Priyanka"", ""message"": ""ok""}}",send_message,"{""recipient"": ""Priyanka"", ""message"": ""ok""}",True,True,True,False,5798.0,
4,n079,send Priyanka a message that just says ok,multi_arg,hard,send_message,"{""recipient"": ""Priyanka"", ""message"": ""ok""}","{""name"": ""send_message"", ""arguments"": {""recipient"": ""Priyanka"", ""message"": ""ok""}}",send_message,"{""recipient"": ""Priyanka"", ""message"": ""ok""}",True,True,True,False,5633.7,
5,n079,send Priyanka a message that just says ok,multi_arg,hard,send_message,"{""recipient"": ""Priyanka"", ""message"": ""ok""}","{""name"": ""send_message"", ""arguments"": {""recipient"": ""Priyanka"", ""message"": ""ok""}}",send_message,"{""recipient"": ""Priyanka"", ""message"": ""ok""}",True,True,True,False,5899.6,
6,n079,send Priyanka a message that just says ok,multi_arg,hard,send_message,"{""recipient"": ""Priyanka"", ""message"": ""ok""}","{""name"": ""send_message"", ""arguments"": {""recipient"": ""Priyanka"", ""message"": ""ok""}}",send_message,"{""recipient"": ""Priyanka"", ""message"": ""ok""}",True,True,True,False,6483.7,
7,n079,send Priyanka a message that just says ok,multi_arg,hard,send_message,"{""recipient"": ""Priyanka"", ""message"": ""ok""}","{""name"": ""send_message"", ""arguments"": {""recipient"": ""Priyanka"", ""message"": ""ok""}}",send_message,"{""recipient"": ""Priyanka"", ""message"": ""ok""}",True,True,True,False,6150.9,
8,n079,send Priyanka a message that just says ok,multi_arg,hard,send_message,"{""recipient"": ""Priyanka"", ""message"": ""ok""}","{""name"": ""send_message"", ""arguments"": {""recipient"": ""Priyanka"", ""message"": ""ok""}}",send_message,"{""recipient"": ""Priyanka"", ""message"": ""ok""}",True,True,True,False,6043.9,
1,n080,text both... actually just Diego for now: meeting moved to Friday,multi_arg,hard,send_message,"{""recipient"": ""Diego"", ""message"": ""meeting moved to Friday""}","{""name"": ""send_message"", ""arguments"": {""recipient"": ""Diego"", ""message"": ""Meeting with Diego: Friday.""}}",send_message,"{""recipient"": ""Diego"", ""message"": ""Meeting with Diego: Friday.""}",True,False,True,False,5970.7,
2,n080,text both... actually just Diego for now: meeting moved to Friday,multi_arg,hard,send_message,"{""recipient"": ""Diego"", ""message"": ""meeting moved to Friday""}",,send_message,"{""recipient"": ""Diego"", ""message"": ""meeting moved to Friday""}",True,True,True,False,7712.6,
3,n080,text both... actually just Diego for now: meeting moved to Friday,multi_arg,hard,send_message,"{""recipient"": ""Diego"", ""message"": ""meeting moved to Friday""}","{""name"": ""send_message"", ""arguments"": {""recipient"": ""Diego"", ""message"": ""meeting moved to Friday /think""}}",send_message,"{""recipient"": ""Diego"", ""message"": ""meeting moved to Friday /think""}",True,True,True,False,7119.7,
4,n080,text both... actually just Diego for now: meeting moved to Friday,multi_arg,hard,send_message,"{""recipient"": ""Diego"", ""message"": ""meeting moved to Friday""}","{""name"": ""send_message"", ""arguments"": {""recipient"": ""Diego"", ""message"": ""both... actually just Diego for now: meeting moved to Friday""}}",send_message,"{""recipient"": ""Diego"", ""message"": ""both... actually just Diego for now: meeting moved to Friday""}",True,True,True,False,6573.1,
5,n080,text both... actually just Diego for now: meeting moved to Friday,multi_arg,hard,send_message,"{""recipient"": ""Diego"", ""message"": ""meeting moved to Friday""}","{""name"": ""send_message"", ""arguments"": {""recipient"": ""Diego"", ""message"": ""meeting moved to Friday""}}",send_message,"{""recipient"": ""Diego"", ""message"": ""meeting moved to Friday""}",True,True,True,False,7826.0,
6,n080,text both... actually just Diego for now: meeting moved to Friday,multi_arg,hard,send_message,"{""recipient"": ""Diego"", ""message"": ""meeting moved to Friday""}","{""name"": ""send_message"", ""arguments"": {""recipient"": ""Diego"", ""message"": ""meeting moved to Friday""}}",send_message,"{""recipient"": ""Diego"", ""message"": ""meeting moved to Friday""}",True,True,True,False,6677.7,
7,n080,text both... actually just Diego for now: meeting moved to Friday,multi_arg,hard,send_message,"{""recipient"": ""Diego"", ""message"": ""meeting moved to Friday""}","{""name"": ""send_message"", ""arguments"": {""recipient"": ""Diego"", ""message"": ""meeting moved to Friday""}}",send_message,"{""recipient"": ""Diego"", ""message"": ""meeting moved to Friday""}",True,True,True,False,7842.9,
8,n080,text both... actually just Diego for now: meeting moved to Friday,multi_arg,hard,send_message,"{""recipient"": ""Diego"", ""message"": ""meeting moved to Friday""}","{""name"": ""send_message"", ""arguments"": {""recipient"": ""Diego"", ""message"": ""meeting moved to Friday""}}",send_message,"{""recipient"": ""Diego"", ""message"": ""meeting moved to Friday""}",True,True,True,False,5904.0,
